# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-11-10 11:17:02 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03303280 OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03303280
#            TS   parameter     statistic     Description
#        192392       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	192392_00060_00003	192392_00060_00003_cd
USGS	03303280	2018-01-11	31800	A
USGS	03303280	2018-01-12	69500	A
USGS	03303280	2018-01-13	127000	A
USGS	03303280	2018-01-14	215000	A
USGS	03303280	2018-01-15	282000	A
USGS	03303280	2018-01-16	311000	A
USGS	03303280	2018-01-17	305000	A
USGS	03303280	2018-01-18	298000	A
USGS	03303280	2018-01-19	257000	A
USGS	03303280	2018-01-20	185000	A
USGS	03303280	2018-01-21	153000	A
USGS	03303280	2018-01-22	155000	A
USGS	03303280	2018-01-23	177000	A
USGS	03303280	2018-01-24	201000	A
USGS	03303280	2018-01-25	216000	A
USGS	03303280	2018-01-26	222000	A
USGS	03303280	2018-01-27	227000	A
USGS	03303280	2018-01-28	218000	A
USGS	03303280	2018-01-29	207000	A
USGS	03303280	2018-01-30	207000	A
USGS	03303280	2018-01-31	214000	A
USGS	03303280	2018-02-01	215000	A
USGS	03303280	2018-02-02	192000	A
USGS	03303280	2018-02-03	165000	A
USGS	03303280	2018-02-04	143000	A
USGS	03303280	2018-02-05	132000	A
USGS	03303280	2018-02-06	127000	A
USGS	03303280	2018-02-07	133000	A
USGS	03303280	2018-02-08	180000	A
USGS	03303280	2018-02-09	242000	A
USGS	03303280	2018-02-10	288000	A
USGS	03303280	2018-02-11	308000	A
USGS	03303280	2018-02-12	315000	A
USGS	03303280	2018-02-13	326000	A
USGS	03303280	2018-02-14	369000	A
USGS	03303280	2018-02-15	411000	A
USGS	03303280	2018-02-16	452000	A
USGS	03303280	2018-02-17	488000	A
USGS	03303280	2018-02-18	508000	A
USGS	03303280	2018-02-19	521000	A
USGS	03303280	2018-02-20	536000	A
USGS	03303280	2018-02-21	553000	A
USGS	03303280	2018-02-22	582000	A
USGS	03303280	2018-02-23	626000	A
USGS	03303280	2018-02-24	662000	A
USGS	03303280	2018-02-25	721000	A
USGS	03303280	2018-02-26	761000	A
USGS	03303280	2018-02-27	761000	A
USGS	03303280	2018-02-28	731000	A
USGS	03303280	2018-03-01	690000	A
USGS	03303280	2018-03-02	653000	A
USGS	03303280	2018-03-03	616000	A
USGS	03303280	2018-03-04	578000	A
USGS	03303280	2018-03-05	536000	A
USGS	03303280	2018-03-06	496000	A
USGS	03303280	2018-03-07	457000	A
USGS	03303280	2018-03-08	413000	A
USGS	03303280	2018-03-09	351000	A:e
USGS	03303280	2018-03-10	292000	A:e
USGS	03303280	2018-03-11	242000	A:e
USGS	03303280	2018-03-12	217000	A
USGS	03303280	2018-03-13	195000	A
USGS	03303280	2018-03-14	178000	A
USGS	03303280	2018-03-15	170000	A
USGS	03303280	2018-03-16	167000	A
USGS	03303280	2018-03-17	159000	A
USGS	03303280	2018-03-18	142000	A
USGS	03303280	2018-03-19	139000	A
USGS	03303280	2018-03-20	135000	A
USGS	03303280	2018-03-21	134000	A
USGS	03303280	2018-03-22	146000	A
USGS	03303280	2018-03-23	175000	A
USGS	03303280	2018-03-24	222000	A
USGS	03303280	2018-03-25	258000	A
USGS	03303280	2018-03-26	249000	A
USGS	03303280	2018-03-27	238000	A
USGS	03303280	2018-03-28	248000	A
USGS	03303280	2018-03-29	272000	A
USGS	03303280	2018-03-30	298000	A:e
USGS	03303280	2018-03-31	370000	A:e
USGS	03303280	2018-04-01	428000	A
USGS	03303280	2018-04-02	471000	A
USGS	03303280	2018-04-03	489000	A
USGS	03303280	2018-04-04	507000	A
USGS	03303280	2018-04-05	530000	A
USGS	03303280	2018-04-06	540000	A
USGS	03303280	2018-04-07	541000	A
USGS	03303280	2018-04-08	541000	A
USGS	03303280	2018-04-09	536000	A
USGS	03303280	2018-04-10	523000	A
USGS	03303280	2018-04-11	492000	A
USGS	03303280	2018-04-12	436000	A
USGS	03303280	2018-04-13	346000	A:e
USGS	03303280	2018-04-14	251000	A:e
USGS	03303280	2018-04-15	219000	A:e
USGS	03303280	2018-04-16	230000	A:e
USGS	03303280	2018-04-17	253000	A:e
USGS	03303280	2018-04-18	286000	A:e
USGS	03303280	2018-04-19	344000	A
USGS	03303280	2018-04-20	395000	A
USGS	03303280	2018-04-21	425000	A
USGS	03303280	2018-04-22	436000	A:e
USGS	03303280	2018-04-23	412000	A:e
USGS	03303280	2018-04-24	336000	A:e
USGS	03303280	2018-04-25	293000	A:e
USGS	03303280	2018-04-26	281000	A:e
USGS	03303280	2018-04-27	285000	A:e
USGS	03303280	2018-04-28	284000	A:e
USGS	03303280	2018-04-29	266000	A:e
USGS	03303280	2018-04-30	224000	A
USGS	03303280	2018-05-01	181000	A
USGS	03303280	2018-05-02	149000	A
USGS	03303280	2018-05-03	124000	A
USGS	03303280	2018-05-04	116000	A
USGS	03303280	2018-05-05	101000	A
USGS	03303280	2018-05-06	103000	A
USGS	03303280	2018-05-07	125000	A
USGS	03303280	2018-05-08	176000	A
USGS	03303280	2018-05-09	225000	A
USGS	03303280	2018-05-10	251000	A
USGS	03303280	2018-05-11	243000	A
USGS	03303280	2018-05-12	175000	A
USGS	03303280	2018-05-13	114000	A
USGS	03303280	2018-05-14	94100	A
USGS	03303280	2018-05-15	93000	A
USGS	03303280	2018-05-16	102000	A
USGS	03303280	2018-05-17	136000	A
USGS	03303280	2018-05-18	159000	A
USGS	03303280	2018-05-19	173000	A
USGS	03303280	2018-05-20	185000	A
USGS	03303280	2018-05-21	191000	A:e
USGS	03303280	2018-05-22	197000	A:e
USGS	03303280	2018-05-23	214000	A:e
USGS	03303280	2018-05-24	228000	A
USGS	03303280	2018-05-25	226000	A
USGS	03303280	2018-05-26	224000	A
USGS	03303280	2018-05-27	208000	A
USGS	03303280	2018-05-28	167000	A
USGS	03303280	2018-05-29	129000	A
USGS	03303280	2018-05-30	124000	A:e
USGS	03303280	2018-05-31	124000	A:e
USGS	03303280	2018-06-01	134000	A
USGS	03303280	2018-06-02	129000	A
USGS	03303280	2018-06-03	125000	A
USGS	03303280	2018-06-04	109000	A
USGS	03303280	2018-06-05	119000	A
USGS	03303280	2018-06-06	114000	A
USGS	03303280	2018-06-07	116000	A
USGS	03303280	2018-06-08	108000	A
USGS	03303280	2018-06-09	84000	A
USGS	03303280	2018-06-10	72800	A
USGS	03303280	2018-06-11	79600	A
USGS	03303280	2018-06-12	93800	A
USGS	03303280	2018-06-13	131000	A
USGS	03303280	2018-06-14	149000	A
USGS	03303280	2018-06-15	147000	A
USGS	03303280	2018-06-16	146000	A
USGS	03303280	2018-06-17	124000	A
USGS	03303280	2018-06-18	81100	A
USGS	03303280	2018-06-19	65600	A
USGS	03303280	2018-06-20	61100	A
USGS	03303280	2018-06-21	63200	A
USGS	03303280	2018-06-22	104000	A
USGS	03303280	2018-06-23	154000	A
USGS	03303280	2018-06-24	186000	A
USGS	03303280	2018-06-25	218000	A
USGS	03303280	2018-06-26	229000	A
USGS	03303280	2018-06-27	228000	A
USGS	03303280	2018-06-28	211000	A
USGS	03303280	2018-06-29	198000	A
USGS	03303280	2018-06-30	197000	A
USGS	03303280	2018-07-01	185000	A
USGS	03303280	2018-07-02	148000	A
USGS	03303280	2018-07-03	103000	A
USGS	03303280	2018-07-04	87400	A
USGS	03303280	2018-07-05	95000	A
USGS	03303280	2018-07-06	84100	A
USGS	03303280	2018-07-07	70000	A
USGS	03303280	2018-07-08	93400	A
USGS	03303280	2018-07-09	87000	A
USGS	03303280	2018-07-10	68700	A
USGS	03303280	2018-07-11	48600	A
USGS	03303280	2018-07-12	25900	A
USGS	03303280	2018-07-13	41700	A
USGS	03303280	2018-07-14	24100	A
USGS	03303280	2018-07-15	33500	A
USGS	03303280	2018-07-16	38700	A
USGS	03303280	2018-07-17	13300	A
USGS	03303280	2018-07-18	43800	A
USGS	03303280	2018-07-19	45000	A
USGS	03303280	2018-07-20	43800	A
USGS	03303280	2018-07-21	64200	A
USGS	03303280	2018-07-22	69300	A
USGS	03303280	2018-07-23	70000	A
USGS	03303280	2018-07-24	82400	A
USGS	03303280	2018-07-25	76000	A
USGS	03303280	2018-07-26	70000	A
USGS	03303280	2018-07-27	51400	A
USGS	03303280	2018-07-28	49900	A
USGS	03303280	2018-07-29	49900	A
USGS	03303280	2018-07-30	42700	A
USGS	03303280	2018-07-31	47100	A
USGS	03303280	2018-08-01	77900	A
USGS	03303280	2018-08-02	94300	A
USGS	03303280	2018-08-03	104000	A
USGS	03303280	2018-08-04	106000	A
USGS	03303280	2018-08-05	87000	A
USGS	03303280	2018-08-06	97300	A
USGS	03303280	2018-08-07	88200	A
USGS	03303280	2018-08-08	57200	A
USGS	03303280	2018-08-09	54600	A
USGS	03303280	2018-08-10	66500	A
USGS	03303280	2018-08-11	58900	A
USGS	03303280	2018-08-12	62500	A
USGS	03303280	2018-08-13	80500	A
USGS	03303280	2018-08-14	58400	A
USGS	03303280	2018-08-15	40900	A
USGS	03303280	2018-08-16	77500	A
USGS	03303280	2018-08-17	123000	A
USGS	03303280	2018-08-18	97900	A
USGS	03303280	2018-08-19	87600	A
USGS	03303280	2018-08-20	102000	A
USGS	03303280	2018-08-21	82600	A
USGS	03303280	2018-08-22	75600	A
USGS	03303280	2018-08-23	75500	A
USGS	03303280	2018-08-24	81000	A
USGS	03303280	2018-08-25	83800	A
USGS	03303280	2018-08-26	70000	A
USGS	03303280	2018-08-27	40900	A
USGS	03303280	2018-08-28	53300	A
USGS	03303280	2018-08-29	43700	A
USGS	03303280	2018-08-30	30000	A
USGS	03303280	2018-08-31	28300	A:e
USGS	03303280	2018-09-01	36700	A:e
USGS	03303280	2018-09-02	30600	A:e
USGS	03303280	2018-09-03	27500	A:e
USGS	03303280	2018-09-04	33800	A:e
USGS	03303280	2018-09-05	40000	A:e
USGS	03303280	2018-09-06	30700	A:e
USGS	03303280	2018-09-07	34700	A:e
USGS	03303280	2018-09-08	52400	A:e
USGS	03303280	2018-09-09	205000	A
USGS	03303280	2018-09-10	298000	A
USGS	03303280	2018-09-11	303000	A
USGS	03303280	2018-09-12	288000	A
USGS	03303280	2018-09-13	261000	A
USGS	03303280	2018-09-14	193000	A
USGS	03303280	2018-09-15	178000	A
USGS	03303280	2018-09-16	267000	A:e
USGS	03303280	2018-09-17	223000	A:e
USGS	03303280	2018-09-18	166000	A:e
USGS	03303280	2018-09-19	175000	A
USGS	03303280	2018-09-20	196000	A
USGS	03303280	2018-09-21	215000	A
USGS	03303280	2018-09-22	213000	A
USGS	03303280	2018-09-23	183000	A
USGS	03303280	2018-09-24	182000	A
USGS	03303280	2018-09-25	263000	A
USGS	03303280	2018-09-26	294000	A
USGS	03303280	2018-09-27	297000	A
USGS	03303280	2018-09-28	298000	A
USGS	03303280	2018-09-29	299000	A
USGS	03303280	2018-09-30	302000	A
USGS	03303280	2018-10-01	300000	A
USGS	03303280	2018-10-02	293000	A
USGS	03303280	2018-10-03	283000	A
USGS	03303280	2018-10-04	232000	A
USGS	03303280	2018-10-05	165000	A
USGS	03303280	2018-10-06	145000	A
USGS	03303280	2018-10-07	158000	A
USGS	03303280	2018-10-08	166000	A
USGS	03303280	2018-10-09	162000	A
USGS	03303280	2018-10-10	138000	A
USGS	03303280	2018-10-11	123000	A
USGS	03303280	2018-10-12	106000	A
USGS	03303280	2018-10-13	109000	A
USGS	03303280	2018-10-14	137000	A
USGS	03303280	2018-10-15	165000	A
USGS	03303280	2018-10-16	172000	A
USGS	03303280	2018-10-17	170000	A
USGS	03303280	2018-10-18	166000	A
USGS	03303280	2018-10-19	151000	A
USGS	03303280	2018-10-20	133000	A
USGS	03303280	2018-10-21	102000	A
USGS	03303280	2018-10-22	92200	A
USGS	03303280	2018-10-23	84300	A
USGS	03303280	2018-10-24	76600	A
USGS	03303280	2018-10-25	79200	A
USGS	03303280	2018-10-26	76000	A
USGS	03303280	2018-10-27	70400	A
USGS	03303280	2018-10-28	67600	A
USGS	03303280	2018-10-29	73600	A
USGS	03303280	2018-10-30	109000	A
USGS	03303280	2018-10-31	133000	A
USGS	03303280	2018-11-01	201000	A
USGS	03303280	2018-11-02	260000	A
USGS	03303280	2018-11-03	282000	A
USGS	03303280	2018-11-04	269000	A
USGS	03303280	2018-11-05	255000	A:e
USGS	03303280	2018-11-06	261000	A:e
USGS	03303280	2018-11-07	282000	A:e
USGS	03303280	2018-11-08	285000	A:e
USGS	03303280	2018-11-09	283000	A:e
USGS	03303280	2018-11-10	286000	A
USGS	03303280	2018-11-11	285000	A
USGS	03303280	2018-11-12	285000	A
USGS	03303280	2018-11-13	285000	A
USGS	03303280	2018-11-14	277000	A
USGS	03303280	2018-11-15	262000	A
USGS	03303280	2018-11-16	264000	A
USGS	03303280	2018-11-17	296000	A
USGS	03303280	2018-11-18	300000	A
USGS	03303280	2018-11-19	269000	A
USGS	03303280	2018-11-20	234000	A
USGS	03303280	2018-11-21	272000	A
USGS	03303280	2018-11-22	281000	A
USGS	03303280	2018-11-23	260000	A
USGS	03303280	2018-11-24	237000	A
USGS	03303280	2018-11-25	220000	A
USGS	03303280	2018-11-26	210000	A
USGS	03303280	2018-11-27	222000	A
USGS	03303280	2018-11-28	228000	A
USGS	03303280	2018-11-29	231000	A
USGS	03303280	2018-11-30	229000	A
USGS	03303280	2018-12-01	232000	A:e
USGS	03303280	2018-12-02	244000	A:e
USGS	03303280	2018-12-03	268000	A:e
USGS	03303280	2018-12-04	292000	A:e
USGS	03303280	2018-12-05	313000	A:e
USGS	03303280	2018-12-06	322000	A:e
USGS	03303280	2018-12-07	294000	A:e
USGS	03303280	2018-12-08	247000	A:e
USGS	03303280	2018-12-09	210000	A
USGS	03303280	2018-12-10	182000	A
USGS	03303280	2018-12-11	153000	A
USGS	03303280	2018-12-12	131000	A:e
USGS	03303280	2018-12-13	125000	A
USGS	03303280	2018-12-14	132000	A
USGS	03303280	2018-12-15	156000	A
USGS	03303280	2018-12-16	185000	A
USGS	03303280	2018-12-17	226000	A
USGS	03303280	2018-12-18	277000	A
USGS	03303280	2018-12-19	309000	A
USGS	03303280	2018-12-20	279000	A
USGS	03303280	2018-12-21	264000	A
USGS	03303280	2018-12-22	250000	A
USGS	03303280	2018-12-23	259000	A:e
USGS	03303280	2018-12-24	374000	A:e
USGS	03303280	2018-12-25	427000	A
USGS	03303280	2018-12-26	455000	A
USGS	03303280	2018-12-27	466000	A
USGS	03303280	2018-12-28	454000	A
USGS	03303280	2018-12-29	413000	A:e
USGS	03303280	2018-12-30	355000	A:e
USGS	03303280	2018-12-31	320000	A:e
USGS	03303280	2019-01-01	329000	A:e
USGS	03303280	2019-01-02	378000	A:e
USGS	03303280	2019-01-03	410000	A
USGS	03303280	2019-01-04	417000	A
USGS	03303280	2019-01-05	410000	A:e
USGS	03303280	2019-01-06	377000	A:e
USGS	03303280	2019-01-07	343000	A:e
USGS	03303280	2019-01-08	300000	A:e
USGS	03303280	2019-01-09	285000	A
USGS	03303280	2019-01-10	261000	A
USGS	03303280	2019-01-11	220000	A
USGS	03303280	2019-01-12	190000	A
USGS	03303280	2019-01-13	185000	A
USGS	03303280	2019-01-14	177000	A
USGS	03303280	2019-01-15	170000	A
USGS	03303280	2019-01-16	158000	A
USGS	03303280	2019-01-17	147000	A
USGS	03303280	2019-01-18	137000	A
USGS	03303280	2019-01-19	151000	A
USGS	03303280	2019-01-20	213000	A
USGS	03303280	2019-01-21	263000	A
USGS	03303280	2019-01-22	327000	A:e
USGS	03303280	2019-01-23	376000	A:e
USGS	03303280	2019-01-24	413000	A:e
USGS	03303280	2019-01-25	438000	A
USGS	03303280	2019-01-26	444000	A
USGS	03303280	2019-01-27	450000	A
USGS	03303280	2019-01-28	459000	A
USGS	03303280	2019-01-29	461000	A
USGS	03303280	2019-01-30	446000	A
USGS	03303280	2019-01-31	388000	A:e
USGS	03303280	2019-02-01	277000	A:e
USGS	03303280	2019-02-02	213000	A
USGS	03303280	2019-02-03	168000	A
USGS	03303280	2019-02-04	135000	A
USGS	03303280	2019-02-05	127000	A
USGS	03303280	2019-02-06	155000	A
USGS	03303280	2019-02-07	254000	A
USGS	03303280	2019-02-08	368000	A:e
USGS	03303280	2019-02-09	432000	A:e
USGS	03303280	2019-02-10	475000	A
USGS	03303280	2019-02-11	505000	A
USGS	03303280	2019-02-12	549000	A
USGS	03303280	2019-02-13	589000	A
USGS	03303280	2019-02-14	609000	A
USGS	03303280	2019-02-15	612000	A
USGS	03303280	2019-02-16	602000	A
USGS	03303280	2019-02-17	585000	A
USGS	03303280	2019-02-18	561000	A
USGS	03303280	2019-02-19	526000	A
USGS	03303280	2019-02-20	498000	A
USGS	03303280	2019-02-21	492000	A
USGS	03303280	2019-02-22	506000	A
USGS	03303280	2019-02-23	521000	A
USGS	03303280	2019-02-24	543000	A
USGS	03303280	2019-02-25	555000	A
USGS	03303280	2019-02-26	565000	A
USGS	03303280	2019-02-27	574000	A
USGS	03303280	2019-02-28	578000	A
USGS	03303280	2019-03-01	572000	A
USGS	03303280	2019-03-02	548000	A
USGS	03303280	2019-03-03	502000	A
USGS	03303280	2019-03-04	433000	A:e
USGS	03303280	2019-03-05	318000	A:e
USGS	03303280	2019-03-06	253000	A:e
USGS	03303280	2019-03-07	245000	A
USGS	03303280	2019-03-08	232000	A
USGS	03303280	2019-03-09	213000	A
USGS	03303280	2019-03-10	248000	A
USGS	03303280	2019-03-11	293000	A
USGS	03303280	2019-03-12	297000	A
USGS	03303280	2019-03-13	299000	A
USGS	03303280	2019-03-14	301000	A
USGS	03303280	2019-03-15	295000	A
USGS	03303280	2019-03-16	293000	A
USGS	03303280	2019-03-17	272000	A
USGS	03303280	2019-03-18	235000	A
USGS	03303280	2019-03-19	227000	A
USGS	03303280	2019-03-20	206000	A
USGS	03303280	2019-03-21	177000	A
USGS	03303280	2019-03-22	159000	A
USGS	03303280	2019-03-23	148000	A
USGS	03303280	2019-03-24	132000	A
USGS	03303280	2019-03-25	123000	A
USGS	03303280	2019-03-26	128000	A
USGS	03303280	2019-03-27	136000	A
USGS	03303280	2019-03-28	118000	A
USGS	03303280	2019-03-29	113000	A
USGS	03303280	2019-03-30	114000	A
USGS	03303280	2019-03-31	175000	A
USGS	03303280	2019-04-01	217000	A
USGS	03303280	2019-04-02	194000	A
USGS	03303280	2019-04-03	186000	A
USGS	03303280	2019-04-04	187000	A
USGS	03303280	2019-04-05	182000	A
USGS	03303280	2019-04-06	154000	A
USGS	03303280	2019-04-07	142000	A
USGS	03303280	2019-04-08	129000	A
USGS	03303280	2019-04-09	121000	A
USGS	03303280	2019-04-10	113000	A
USGS	03303280	2019-04-11	104000	A
USGS	03303280	2019-04-12	101000	A
USGS	03303280	2019-04-13	118000	A
USGS	03303280	2019-04-14	121000	A
USGS	03303280	2019-04-15	155000	A
USGS	03303280	2019-04-16	185000	A
USGS	03303280	2019-04-17	207000	A
USGS	03303280	2019-04-18	223000	A
USGS	03303280	2019-04-19	247000	A
USGS	03303280	2019-04-20	318000	A
USGS	03303280	2019-04-21	244000	A
USGS	03303280	2019-04-22	184000	A
USGS	03303280	2019-04-23	282000	A
USGS	03303280	2019-04-24	297000	A
USGS	03303280	2019-04-25	302000	A
USGS	03303280	2019-04-26	296000	A
USGS	03303280	2019-04-27	300000	A
USGS	03303280	2019-04-28	282000	A
USGS	03303280	2019-04-29	282000	A
USGS	03303280	2019-04-30	294000	A
USGS	03303280	2019-05-01	285000	A
USGS	03303280	2019-05-02	249000	A
USGS	03303280	2019-05-03	234000	A:e
USGS	03303280	2019-05-04	235000	A:e
USGS	03303280	2019-05-05	234000	A:e
USGS	03303280	2019-05-06	234000	A:e
USGS	03303280	2019-05-07	234000	A:e
USGS	03303280	2019-05-08	233000	A:e
USGS	03303280	2019-05-09	233000	A:e
USGS	03303280	2019-05-10	228000	A:e
USGS	03303280	2019-05-11	197000	A
USGS	03303280	2019-05-12	158000	A
USGS	03303280	2019-05-13	148000	A
USGS	03303280	2019-05-14	160000	A
USGS	03303280	2019-05-15	190000	A
USGS	03303280	2019-05-16	199000	A
USGS	03303280	2019-05-17	209000	A
USGS	03303280	2019-05-18	208000	A
USGS	03303280	2019-05-19	206000	A
USGS	03303280	2019-05-20	213000	A:e
USGS	03303280	2019-05-21	208000	A
USGS	03303280	2019-05-22	176000	A
USGS	03303280	2019-05-23	151000	A
USGS	03303280	2019-05-24	118000	A
USGS	03303280	2019-05-25	89800	A
USGS	03303280	2019-05-26	81500	A
USGS	03303280	2019-05-27	81900	A
USGS	03303280	2019-05-28	81800	A
USGS	03303280	2019-05-29	101000	A
USGS	03303280	2019-05-30	127000	A
USGS	03303280	2019-05-31	148000	A
USGS	03303280	2019-06-01	171000	A
USGS	03303280	2019-06-02	184000	A
USGS	03303280	2019-06-03	193000	A
USGS	03303280	2019-06-04	177000	A
USGS	03303280	2019-06-05	158000	A
USGS	03303280	2019-06-06	165000	A
USGS	03303280	2019-06-07	165000	A
USGS	03303280	2019-06-08	157000	A
USGS	03303280	2019-06-09	192000	A
USGS	03303280	2019-06-10	225000	A
USGS	03303280	2019-06-11	220000	A
USGS	03303280	2019-06-12	172000	A
USGS	03303280	2019-06-13	149000	A
USGS	03303280	2019-06-14	149000	A
USGS	03303280	2019-06-15	129000	A
USGS	03303280	2019-06-16	128000	A
USGS	03303280	2019-06-17	236000	A
USGS	03303280	2019-06-18	284000	A
USGS	03303280	2019-06-19	359000	A:e
USGS	03303280	2019-06-20	399000	A
USGS	03303280	2019-06-21	403000	A
USGS	03303280	2019-06-22	418000	A
USGS	03303280	2019-06-23	428000	A
USGS	03303280	2019-06-24	421000	A
USGS	03303280	2019-06-25	401000	A:e
USGS	03303280	2019-06-26	361000	A:e
USGS	03303280	2019-06-27	304000	A:e
USGS	03303280	2019-06-28	242000	A
USGS	03303280	2019-06-29	235000	A
USGS	03303280	2019-06-30	215000	A
USGS	03303280	2019-07-01	202000	A
USGS	03303280	2019-07-02	182000	A
USGS	03303280	2019-07-03	150000	A
USGS	03303280	2019-07-04	140000	A
USGS	03303280	2019-07-05	124000	A
USGS	03303280	2019-07-06	132000	A
USGS	03303280	2019-07-07	130000	A
USGS	03303280	2019-07-08	119000	A
USGS	03303280	2019-07-09	144000	A
USGS	03303280	2019-07-10	159000	A
USGS	03303280	2019-07-11	140000	A
USGS	03303280	2019-07-12	121000	A
USGS	03303280	2019-07-13	115000	A
USGS	03303280	2019-07-14	130000	A
USGS	03303280	2019-07-15	139000	A
USGS	03303280	2019-07-16	106000	A
USGS	03303280	2019-07-17	80600	A
USGS	03303280	2019-07-18	70200	A
USGS	03303280	2019-07-19	69400	A
USGS	03303280	2019-07-20	80500	A
USGS	03303280	2019-07-21	86200	A
USGS	03303280	2019-07-22	80700	A
USGS	03303280	2019-07-23	99400	A
USGS	03303280	2019-07-24	119000	A
USGS	03303280	2019-07-25	131000	A
USGS	03303280	2019-07-26	141000	A
USGS	03303280	2019-07-27	118000	A
USGS	03303280	2019-07-28	84200	A
USGS	03303280	2019-07-29	48800	A
USGS	03303280	2019-07-30	48500	A
USGS	03303280	2019-07-31	51100	A
USGS	03303280	2019-08-01	39100	A
USGS	03303280	2019-08-02	48400	A
USGS	03303280	2019-08-03	37400	A
USGS	03303280	2019-08-04	34600	A
USGS	03303280	2019-08-05	45000	A
USGS	03303280	2019-08-06	41500	A
USGS	03303280	2019-08-07	20100	A
USGS	03303280	2019-08-08	43800	A
USGS	03303280	2019-08-09	54600	A
USGS	03303280	2019-08-10	54200	A
USGS	03303280	2019-08-11	37100	A
USGS	03303280	2019-08-12	33300	A
USGS	03303280	2019-08-13	22800	A
USGS	03303280	2019-08-14	34000	A
USGS	03303280	2019-08-15	45600	A
USGS	03303280	2019-08-16	32800	A
USGS	03303280	2019-08-17	41600	A
USGS	03303280	2019-08-18	28900	A
USGS	03303280	2019-08-19	23000	A
USGS	03303280	2019-08-20	20300	A
USGS	03303280	2019-08-21	30600	A
USGS	03303280	2019-08-22	41600	A
USGS	03303280	2019-08-23	33600	A
USGS	03303280	2019-08-24	37200	A
USGS	03303280	2019-08-25	53400	A
USGS	03303280	2019-08-26	36600	A
USGS	03303280	2019-08-27	33900	A
USGS	03303280	2019-08-28	43100	A
USGS	03303280	2019-08-29	37400	A
USGS	03303280	2019-08-30	34900	A
USGS	03303280	2019-08-31	49800	A
USGS	03303280	2019-09-01	26400	A
USGS	03303280	2019-09-02	29000	A
USGS	03303280	2019-09-03	51900	A
USGS	03303280	2019-09-04	51000	A
USGS	03303280	2019-09-05	36300	A
USGS	03303280	2019-09-06	23900	A
USGS	03303280	2019-09-07	18600	A
USGS	03303280	2019-09-08	33100	A
USGS	03303280	2019-09-09	15500	A
USGS	03303280	2019-09-10	18100	A
USGS	03303280	2019-09-11	35400	A
USGS	03303280	2019-09-12	19000	A:e
USGS	03303280	2019-09-13	19300	A:e
USGS	03303280	2019-09-14	23600	A
USGS	03303280	2019-09-15	20300	A
USGS	03303280	2019-09-16	27800	A
USGS	03303280	2019-09-17	28400	A
USGS	03303280	2019-09-18	21600	A
USGS	03303280	2019-09-19	18300	A
USGS	03303280	2019-09-20	36400	A:e
USGS	03303280	2019-09-21	12700	A:e
USGS	03303280	2019-09-22	28000	A
USGS	03303280	2019-09-23	20200	A
USGS	03303280	2019-09-24	6270	A
USGS	03303280	2019-09-25	26300	A
USGS	03303280	2019-09-26	15600	A
USGS	03303280	2019-09-27	9830	A:e
USGS	03303280	2019-09-28	18500	A:e
USGS	03303280	2019-09-29	26900	A:e
USGS	03303280	2019-09-30	22900	A
USGS	03303280	2019-10-01	14400	A
USGS	03303280	2019-10-02	32500	A
USGS	03303280	2019-10-03	7520	A
USGS	03303280	2019-10-04	20800	A
USGS	03303280	2019-10-05	19800	A
USGS	03303280	2019-10-06	17700	A
USGS	03303280	2019-10-07	30000	A
USGS	03303280	2019-10-08	44700	A
USGS	03303280	2019-10-09	55600	A
USGS	03303280	2019-10-10	16100	A
USGS	03303280	2019-10-11	33300	A
USGS	03303280	2019-10-12	17900	A
USGS	03303280	2019-10-13	18800	A
USGS	03303280	2019-10-14	31700	A
USGS	03303280	2019-10-15	10500	A
USGS	03303280	2019-10-16	9920	A
USGS	03303280	2019-10-17	36000	A
USGS	03303280	2019-10-18	40100	A
USGS	03303280	2019-10-19	23600	A
USGS	03303280	2019-10-20	32500	A
USGS	03303280	2019-10-21	30900	A
USGS	03303280	2019-10-22	30200	A
USGS	03303280	2019-10-23	29300	A
USGS	03303280	2019-10-24	51000	A
USGS	03303280	2019-10-25	40100	A
USGS	03303280	2019-10-26	46200	A
USGS	03303280	2019-10-27	35800	A
USGS	03303280	2019-10-28	47800	A
USGS	03303280	2019-10-29	54500	A
USGS	03303280	2019-10-30	66800	A
USGS	03303280	2019-10-31	81500	A
USGS	03303280	2019-11-01	119000	A
USGS	03303280	2019-11-02	163000	A
USGS	03303280	2019-11-03	166000	A
USGS	03303280	2019-11-04	170000	A
